"Date","Time","Value"
"06/01/2025","12:15:00","9"
"06/01/2025","12:00:00","10"
"06/01/2025","11:45:00","10"
"06/01/2025","11:30:00","10"
"06/01/2025","11:15:00","8"
"06/01/2025","11:00:00","11"
"06/01/2025","10:45:00","9"
"06/01/2025","10:15:00","3"
"06/01/2025","10:00:00","0"
"06/01/2025","09:45:00","0"
"06/01/2025","09:30:00","0"
"06/01/2025","09:15:00","0"
"06/01/2025","09:00:00","0"
"06/01/2025","08:45:00","1"
"06/01/2025","08:30:00","0"
"06/01/2025","08:15:00","0"
"06/01/2025","08:00:00","1"
"06/01/2025","07:45:00","0"
"06/01/2025","07:30:00","0"
"06/01/2025","07:15:00","0"
"06/01/2025","07:00:00","0"
