"Date","Time","Value"
"06/01/2025","12:15:00","99"
"06/01/2025","12:00:00","97"
"06/01/2025","11:45:00","97"
"06/01/2025","11:30:00","97"
"06/01/2025","11:15:00","95"
"06/01/2025","11:00:00","96"
"06/01/2025","10:45:00","96"
"06/01/2025","10:30:00","96"
"06/01/2025","10:15:00","96"
"06/01/2025","10:00:00","96"
"06/01/2025","09:45:00","94"
"06/01/2025","09:30:00","94"
"06/01/2025","09:15:00","94"
"06/01/2025","09:00:00","94"
"06/01/2025","08:45:00","95"
"06/01/2025","08:30:00","94"
"06/01/2025","08:15:00","92"
"06/01/2025","08:00:00","91"
"06/01/2025","07:45:00","90"
"06/01/2025","07:30:00","89"
"06/01/2025","07:15:00","87"
"06/01/2025","07:00:00","86"
"06/01/2025","06:45:00","86"
"06/01/2025","06:30:00","87"
