"Date","Time","Value"
"06/01/2025","12:15:00","14"
"06/01/2025","12:00:00","13"
"06/01/2025","11:45:00","13"
"06/01/2025","11:30:00","14"
"06/01/2025","11:15:00","12"
"06/01/2025","11:00:00","12"
"06/01/2025","10:45:00","14"
"06/01/2025","10:30:00","15"
"06/01/2025","10:15:00","16"
"06/01/2025","10:00:00","17"
"06/01/2025","09:30:00","14"
"06/01/2025","09:15:00","11"
"06/01/2025","09:01:00","13"
"06/01/2025","09:00:00","5"
"06/01/2025","08:45:00","3"
"06/01/2025","08:30:00","3"
"06/01/2025","08:15:00","4"
"06/01/2025","07:45:00","4"
"06/01/2025","07:30:00","3"
"06/01/2025","07:15:00","3"
"06/01/2025","07:00:00","3"
"06/01/2025","06:45:00","3"
"06/01/2025","06:30:00","1"
