"Date","Time","Value"
"06/01/2025","12:15:00","93"
"06/01/2025","12:00:00","92"
"06/01/2025","11:45:00","93"
"06/01/2025","11:30:00","91"
"06/01/2025","11:15:00","88"
"06/01/2025","11:00:00","87"
"06/01/2025","10:45:00","88"
"06/01/2025","10:15:00","87"
"06/01/2025","10:00:00","88"
"06/01/2025","09:45:00","86"
"06/01/2025","09:30:00","85"
"06/01/2025","09:15:00","86"
"06/01/2025","09:00:00","84"
"06/01/2025","08:45:00","84"
"06/01/2025","08:30:00","83"
"06/01/2025","08:15:00","83"
"06/01/2025","08:00:00","84"
"06/01/2025","07:45:00","81"
"06/01/2025","07:30:00","81"
"06/01/2025","07:15:00","78"
"06/01/2025","07:00:00","76"
